Year,Month,Day,APCode,Snow,Prcp
2008,5,12,SDF,0.0,0.0
2008,5,12,CLE,0.0,58.0
2008,5,12,CMH,0.0,28.0
2008,5,12,DTW,0.0,10.0
2008,5,12,ONT,0.0,0.0
2008,5,12,ORF,0.0,23.0
2008,5,12,PVD,0.0,0.0
2008,5,12,RDU,0.0,3.0
2008,5,12,SAT,0.0,0.0
2008,5,12,BOI,0.0,0.0
2008,5,12,GEG,0.0,3.0
2008,5,12,RNO,0.0,0.0
2008,5,12,BUF,0.0,5.0
2008,5,12,BUR,0.0,0.0
2008,5,12,SJC,0.0,0.0
2008,5,12,SMF,0.0,0.0
2008,5,12,IND,0.0,0.0
2008,5,12,ISP,0.0,13.0
2008,5,12,JAN,0.0,0.0
2008,5,12,LIT,0.0,0.0
2008,5,12,MHT,0.0,0.0
2008,5,12,OKC,0.0,0.0
2008,5,12,PBI,0.0,0.0
2008,5,12,PIT,0.0,3.0
2008,5,12,RSW,0.0,0.0
2008,5,12,CRP,0.0,0.0
2008,5,12,TUL,0.0,0.0
2008,5,12,IAD,0.0,198.0
2008,5,12,OMA,0.0,0.0
2008,5,12,SFO,0.0,0.0
2008,5,12,SNA,0.0,5.0
2008,5,13,ABQ,0.0,0.0
2008,5,13,AMA,0.0,0.0
2008,5,13,BWI,0.0,0.0
2008,5,13,DAL,0.0,3.0
2008,5,13,DEN,0.0,66.0
2008,5,13,ELP,0.0,0.0
2008,5,13,HOU,0.0,5.0
2008,5,13,LAS,0.0,0.0
2008,5,13,LAX,0.0,0.0
2008,5,13,LBB,0.0,0.0
2008,5,13,MAF,0.0,0.0
2008,5,13,MCI,0.0,0.0
2008,5,13,MCO,0.0,0.0
2008,5,13,MDW,0.0,81.0
2008,5,13,OAK,0.0,0.0
2008,5,13,PDX,0.0,38.0
2008,5,13,PHX,0.0,0.0
2008,5,13,SAN,0.0,0.0
2008,5,13,SEA,0.0,33.0
2008,5,13,SLC,0.0,0.0
2008,5,13,STL,0.0,104.0
2008,5,13,TPA,0.0,0.0
2008,5,13,TUS,0.0,0.0
2008,5,13,ALB,0.0,0.0
2008,5,13,AUS,0.0,3.0
2008,5,13,BNA,0.0,0.0
2008,5,13,FLL,0.0,0.0
2008,5,13,HRL,0.0,0.0
2008,5,13,PHL,0.0,0.0
2008,5,13,BDL,0.0,0.0
2008,5,13,BHM,0.0,0.0
2008,5,13,JAX,0.0,0.0
2008,5,13,MSY,0.0,0.0
2008,5,13,SDF,0.0,0.0
2008,5,13,CLE,0.0,0.0
2008,5,13,CMH,0.0,0.0
2008,5,13,DTW,0.0,0.0
2008,5,13,ONT,0.0,0.0
2008,5,13,ORF,0.0,0.0
2008,5,13,PVD,0.0,0.0
2008,5,13,RDU,0.0,0.0
2008,5,13,SAT,0.0,0.0
2008,5,13,BOI,0.0,0.0
2008,5,13,GEG,0.0,8.0
2008,5,13,RNO,0.0,0.0
2008,5,13,BUF,0.0,0.0
2008,5,13,BUR,0.0,0.0
2008,5,13,SJC,0.0,0.0
2008,5,13,SMF,0.0,0.0
2008,5,13,IND,0.0,0.0
2008,5,13,ISP,0.0,0.0
2008,5,13,JAN,0.0,5.0
2008,5,13,LIT,0.0,48.0
2008,5,13,MHT,0.0,0.0
2008,5,13,OKC,0.0,0.0
2008,5,13,PBI,0.0,0.0
2008,5,13,PIT,0.0,0.0
2008,5,13,RSW,0.0,0.0
2008,5,13,CRP,0.0,0.0
2008,5,13,TUL,0.0,0.0
2008,5,13,IAD,0.0,0.0
2008,5,13,OMA,0.0,0.0
2008,5,13,SFO,0.0,0.0
2008,5,13,SNA,0.0,0.0
2008,5,14,ABQ,0.0,5.0
2008,5,14,AMA,0.0,135.0
2008,5,14,BWI,0.0,0.0
2008,5,14,DAL,0.0,396.0
2008,5,14,DEN,8.0,8.0
2008,5,14,ELP,0.0,0.0
2008,5,14,HOU,0.0,0.0
2008,5,14,LAS,0.0,0.0
2008,5,14,LAX,0.0,0.0
2008,5,14,LBB,0.0,122.0
2008,5,14,MAF,0.0,0.0
2008,5,14,MCI,0.0,0.0
2008,5,14,MCO,0.0,0.0
2008,5,14,MDW,0.0,5.0
2008,5,14,OAK,0.0,0.0
2008,5,14,PDX,0.0,0.0
2008,5,14,PHX,0.0,0.0
2008,5,14,SAN,0.0,0.0
2008,5,14,SEA,0.0,0.0
2008,5,14,SLC,0.0,0.0
2008,5,14,STL,0.0,10.0
2008,5,14,TPA,0.0,0.0
2008,5,14,TUS,0.0,0.0
2008,5,14,ALB,0.0,0.0
2008,5,14,AUS,0.0,251.0
2008,5,14,BNA,0.0,102.0
2008,5,14,FLL,0.0,0.0
2008,5,14,HRL,0.0,8.0
